entry_time,exit_time,action,entry_price,exit_price,pnl,lots
2025-06-12 10:20:15,2025-06-12 10:20:15.610981,SELL,56536.2,56525.0,236.0,1.0
2025-06-12 10:20:15,2025-06-12 10:20:15.855304,SELL,56536.2,56525.0,236.0,1.0
2025-06-12 10:20:15,2025-06-12 10:20:16.116702,SELL,56536.2,56525.0,236.0,1.0
2025-06-12 10:20:16,2025-06-12 10:20:16.356625,SELL,56536.2,56525.0,236.0,1.0
2025-06-12 10:20:16,2025-06-12 10:20:16.593253,SELL,56536.2,56525.0,236.0,1.0
2025-06-12 10:20:16,2025-06-12 10:20:16.875273,SELL,56536.2,56525.0,236.0,1.0
2025-06-12 10:20:16,2025-06-12 10:20:17.115771,SELL,56536.2,56525.0,236.0,1.0
2025-06-12 10:20:17,2025-06-12 10:20:17.367711,SELL,56536.2,56525.0,236.0,1.0
2025-06-12 10:20:17,2025-06-12 10:20:17.612893,SELL,56536.2,56525.0,236.0,1.0
2025-06-12 10:20:17,2025-06-12 10:20:17.873193,SELL,56536.2,56525.0,236.0,1.0
2025-06-12 10:20:17,2025-06-12 10:20:18.120454,SELL,56536.2,56525.0,236.0,1.0
2025-06-12 10:20:18,2025-06-12 10:20:18.385256,SELL,56536.2,56525.0,236.0,1.0
2025-06-12 10:20:18,2025-06-12 10:20:18.634631,SELL,56536.2,56525.0,236.0,1.0
2025-06-12 10:20:18,2025-06-12 10:20:18.882959,SELL,56536.2,56525.0,236.0,1.0
2025-06-12 10:20:18,2025-06-12 10:20:19.123272,SELL,56536.2,56525.0,236.0,1.0
2025-06-12 10:20:19,2025-06-12 10:20:19.368111,SELL,56536.2,56525.0,236.0,1.0
2025-06-12 10:20:19,2025-06-12 10:20:19.620121,SELL,56536.2,56525.0,236.0,1.0
2025-06-12 10:20:19,2025-06-12 10:20:19.866585,SELL,56536.2,56525.0,236.0,1.0
2025-06-12 10:20:19,2025-06-12 10:20:20.154050,SELL,56536.2,56525.0,236.0,1.0
2025-06-12 10:20:20,2025-06-12 10:20:20.386879,SELL,56536.2,56525.0,236.0,1.0
2025-06-12 10:20:20,2025-06-12 10:20:20.657029,SELL,56536.2,56525.0,236.0,1.0
2025-06-12 10:20:20,2025-06-12 10:20:20.905033,SELL,56536.2,56525.0,236.0,1.0
2025-06-12 10:20:21,2025-06-12 10:20:21.179142,SELL,56536.2,56525.0,236.0,1.0
2025-06-12 10:20:21,2025-06-12 10:20:21.435803,SELL,56536.2,56525.0,236.0,1.0
2025-06-12 10:20:21,2025-06-12 10:20:21.757262,SELL,56536.2,56525.0,236.0,1.0
2025-06-12 10:20:21,2025-06-12 10:20:22.003229,SELL,56536.2,56525.0,236.0,1.0
2025-06-12 10:20:22,2025-06-12 10:20:22.242025,SELL,56536.2,56525.0,236.0,1.0
2025-06-12 10:20:22,2025-06-12 10:20:22.492844,SELL,56536.2,56525.0,236.0,1.0
2025-06-12 10:20:22,2025-06-12 10:20:22.728853,SELL,56536.2,56525.0,236.0,1.0
2025-06-12 10:20:22,2025-06-12 10:20:22.971363,SELL,56536.2,56525.0,236.0,1.0
2025-06-12 10:20:23,2025-06-12 10:20:23.221969,SELL,56536.2,56525.0,236.0,1.0
2025-06-12 10:20:23,2025-06-12 10:20:23.466881,SELL,56536.2,56525.0,236.0,1.0
2025-06-12 10:20:23,2025-06-12 10:20:23.708320,SELL,56536.2,56525.0,236.0,1.0
2025-06-12 10:20:23,2025-06-12 10:20:23.966924,SELL,56536.2,56530.0,86.0,1.0
2025-06-12 10:20:24,2025-06-12 10:20:24.207309,SELL,56536.2,56526.0,206.0,1.0
2025-06-12 10:20:24,2025-06-12 10:20:24.456804,SELL,56536.2,56526.0,206.0,1.0
2025-06-12 10:20:24,2025-06-12 10:20:24.715318,SELL,56536.2,56526.0,206.0,1.0
2025-06-12 10:20:24,2025-06-12 10:20:24.964711,SELL,56536.2,56526.0,206.0,1.0
2025-06-12 10:20:25,2025-06-12 10:20:25.202830,SELL,56536.2,56526.0,206.0,1.0
2025-06-12 10:20:25,2025-06-12 10:20:25.442117,SELL,56536.2,56526.0,206.0,1.0
2025-06-12 10:20:25,2025-06-12 10:20:25.685415,SELL,56536.2,56526.0,206.0,1.0
2025-06-12 10:20:25,2025-06-12 10:20:25.941719,SELL,56536.2,56526.0,206.0,1.0
2025-06-12 10:20:26,2025-06-12 10:20:26.192100,SELL,56536.2,56526.0,206.0,1.0
2025-06-12 10:20:26,2025-06-12 10:20:26.430405,SELL,56536.2,56526.0,206.0,1.0
2025-06-12 10:20:26,2025-06-12 10:20:26.689158,SELL,56536.2,56526.0,206.0,1.0
2025-06-12 10:20:26,2025-06-12 10:20:26.933070,SELL,56536.2,56526.0,206.0,1.0
2025-06-12 10:20:27,2025-06-12 10:20:27.185624,SELL,56536.2,56526.0,206.0,1.0
2025-06-12 10:20:27,2025-06-12 10:20:27.425351,SELL,56536.2,56526.0,206.0,1.0
2025-06-12 10:20:27,2025-06-12 10:20:27.678638,SELL,56536.2,56526.0,206.0,1.0
2025-06-12 10:20:27,2025-06-12 10:20:27.936532,SELL,56536.2,56526.0,206.0,1.0
2025-06-12 10:20:28,2025-06-12 10:20:28.172274,SELL,56536.2,56526.0,206.0,1.0
2025-06-12 10:20:28,2025-06-12 10:20:28.419494,SELL,56536.2,56526.0,206.0,1.0
2025-06-12 10:20:28,2025-06-12 10:20:28.663264,SELL,56536.2,56526.0,206.0,1.0
2025-06-12 10:20:28,2025-06-12 10:20:28.907109,SELL,56536.2,56526.0,206.0,1.0
2025-06-12 10:20:29,2025-06-12 10:20:29.151530,SELL,56536.2,56530.0,86.0,1.0
2025-06-12 10:20:29,2025-06-12 10:20:29.393404,SELL,56536.2,56530.0,86.0,1.0
2025-06-12 10:20:29,2025-06-12 10:20:29.629884,SELL,56536.2,56530.0,86.0,1.0
2025-06-12 10:20:29,2025-06-12 10:20:29.868658,SELL,56536.2,56530.0,86.0,1.0
2025-06-12 10:20:29,2025-06-12 10:20:30.130163,SELL,56536.2,56530.0,86.0,1.0
2025-06-12 10:20:30,2025-06-12 10:20:30.401526,SELL,56536.2,56530.0,86.0,1.0
2025-06-12 10:20:30,2025-06-12 10:20:30.654530,SELL,56536.2,56530.0,86.0,1.0
2025-06-12 10:20:30,2025-06-12 10:20:30.910044,SELL,56536.2,56530.0,86.0,1.0
2025-06-12 10:20:31,2025-06-12 10:20:31.162429,SELL,56536.2,56530.0,86.0,1.0
2025-06-12 10:20:31,2025-06-12 10:20:31.406341,SELL,56536.2,56530.0,86.0,1.0
2025-06-12 10:20:31,2025-06-12 10:20:31.659700,SELL,56536.2,56530.0,86.0,1.0
2025-06-12 10:20:31,2025-06-12 10:20:31.921521,SELL,56536.2,56530.0,86.0,1.0
2025-06-12 10:20:32,2025-06-12 10:20:32.178252,SELL,56536.2,56530.0,86.0,1.0
2025-06-12 10:20:32,2025-06-12 10:20:32.432024,SELL,56536.2,56530.0,86.0,1.0
2025-06-12 10:20:32,2025-06-12 10:20:32.721208,SELL,56536.2,56530.0,86.0,1.0
2025-06-12 10:20:32,2025-06-12 10:20:32.977409,SELL,56536.2,56530.0,86.0,1.0
2025-06-12 10:20:33,2025-06-12 10:20:33.228615,SELL,56536.2,56530.0,86.0,1.0
2025-06-12 10:20:33,2025-06-12 10:20:33.473558,SELL,56536.2,56530.0,86.0,1.0
2025-06-12 10:20:33,2025-06-12 10:20:33.782974,SELL,56536.2,56526.0,206.0,1.0
2025-06-12 10:20:33,2025-06-12 10:20:34.061988,SELL,56536.2,56525.0,236.0,1.0
2025-06-12 10:20:34,2025-06-12 10:20:34.331402,SELL,56536.2,56525.0,236.0,1.0
2025-06-12 10:20:34,2025-06-12 10:20:34.596648,SELL,56536.2,56525.0,236.0,1.0
2025-06-12 10:20:34,2025-06-12 10:20:34.862192,SELL,56536.2,56525.0,236.0,1.0
2025-06-12 10:20:34,2025-06-12 10:20:35.112380,SELL,56536.2,56525.0,236.0,1.0
2025-06-12 10:20:35,2025-06-12 10:20:35.373256,SELL,56536.2,56525.0,236.0,1.0
2025-06-12 10:20:35,2025-06-12 10:20:35.621851,SELL,56536.2,56525.0,236.0,1.0
2025-06-12 10:20:35,2025-06-12 10:20:35.880756,SELL,56536.2,56525.0,236.0,1.0
2025-06-12 10:20:35,2025-06-12 10:20:36.127481,SELL,56536.2,56525.0,236.0,1.0
2025-06-12 10:20:36,2025-06-12 10:20:36.382032,SELL,56536.2,56525.0,236.0,1.0
2025-06-12 10:20:36,2025-06-12 10:20:36.635156,SELL,56536.2,56525.0,236.0,1.0
2025-06-12 10:20:36,2025-06-12 10:20:36.879301,SELL,56536.2,56525.0,236.0,1.0
2025-06-12 10:20:36,2025-06-12 10:20:37.179771,SELL,56536.2,56525.0,236.0,1.0
2025-06-12 10:20:37,2025-06-12 10:20:37.429821,SELL,56536.2,56525.0,236.0,1.0
2025-06-12 10:20:37,2025-06-12 10:20:37.677845,SELL,56536.2,56525.0,236.0,1.0
2025-06-12 10:20:37,2025-06-12 10:20:37.937800,SELL,56536.2,56525.0,236.0,1.0
2025-06-12 10:20:38,2025-06-12 10:20:38.197194,SELL,56536.2,56525.0,236.0,1.0
2025-06-12 10:20:38,2025-06-12 10:20:38.458827,SELL,56536.2,56525.0,236.0,1.0
2025-06-12 10:20:38,2025-06-12 10:20:38.718984,SELL,56536.2,56530.4,74.0,1.0
2025-06-12 10:20:38,2025-06-12 10:20:38.982877,SELL,56536.2,56530.4,74.0,1.0
2025-06-12 10:20:39,2025-06-12 10:20:39.227543,SELL,56536.2,56530.4,74.0,1.0
2025-06-12 10:20:39,2025-06-12 10:20:39.471592,SELL,56536.2,56530.4,74.0,1.0
2025-06-12 10:20:39,2025-06-12 10:20:39.708386,SELL,56536.2,56530.4,74.0,1.0
2025-06-12 10:20:39,2025-06-12 10:20:39.947863,SELL,56536.2,56530.4,74.0,1.0
2025-06-12 10:20:40,2025-06-12 10:20:40.190406,SELL,56536.2,56530.4,74.0,1.0
2025-06-12 10:20:40,2025-06-12 10:20:40.428625,SELL,56536.2,56530.4,74.0,1.0
2025-06-12 10:20:40,2025-06-12 10:20:40.670384,SELL,56536.2,56530.4,74.0,1.0
2025-06-12 10:20:40,2025-06-12 10:20:40.974049,SELL,56536.2,56530.4,74.0,1.0
2025-06-12 10:20:41,2025-06-12 10:20:41.235666,SELL,56536.2,56530.4,74.0,1.0
2025-06-12 10:20:41,2025-06-12 10:20:41.477625,SELL,56536.2,56530.4,74.0,1.0
2025-06-12 10:20:41,2025-06-12 10:20:41.742362,SELL,56536.2,56530.4,74.0,1.0
2025-06-12 10:20:41,2025-06-12 10:20:41.979502,SELL,56536.2,56530.4,74.0,1.0
2025-06-12 10:20:42,2025-06-12 10:20:42.232224,SELL,56536.2,56530.4,74.0,1.0
2025-06-12 10:20:42,2025-06-12 10:20:42.467709,SELL,56536.2,56530.4,74.0,1.0
2025-06-12 10:20:42,2025-06-12 10:20:42.713047,SELL,56536.2,56530.4,74.0,1.0
2025-06-12 10:20:42,2025-06-12 10:20:42.955142,SELL,56536.2,56530.4,74.0,1.0
2025-06-12 10:20:43,2025-06-12 10:20:43.204509,SELL,56536.2,56530.4,74.0,1.0
2025-06-12 10:20:43,2025-06-12 10:20:43.466945,SELL,56536.2,56530.4,74.0,1.0
2025-06-12 10:20:43,2025-06-12 10:20:43.703279,SELL,56536.2,56530.4,74.0,1.0
2025-06-12 10:20:43,2025-06-12 10:20:43.939842,SELL,56536.2,56530.4,74.0,1.0
2025-06-12 10:20:44,2025-06-12 10:20:44.173183,SELL,56536.2,56530.0,86.0,1.0
2025-06-12 10:20:44,2025-06-12 10:20:44.416077,SELL,56536.2,56539.4,-196.0,1.0
2025-06-12 10:20:44,2025-06-12 10:20:44.657386,SELL,56536.2,56539.4,-196.0,1.0
2025-06-12 10:20:44,2025-06-12 10:20:44.916771,SELL,56536.2,56539.4,-196.0,1.0
2025-06-12 10:20:45,2025-06-12 10:20:45.169700,SELL,56536.2,56539.4,-196.0,1.0
2025-06-12 10:20:45,2025-06-12 10:20:45.429268,SELL,56536.2,56539.4,-196.0,1.0
2025-06-12 10:20:45,2025-06-12 10:20:45.666036,SELL,56536.2,56539.4,-196.0,1.0
2025-06-12 10:20:45,2025-06-12 10:20:45.912790,SELL,56536.2,56539.4,-196.0,1.0
2025-06-12 10:20:46,2025-06-12 10:20:46.153880,SELL,56536.2,56539.4,-196.0,1.0
2025-06-12 10:20:46,2025-06-12 10:20:46.403306,SELL,56536.2,56539.4,-196.0,1.0
2025-06-12 10:20:46,2025-06-12 10:20:46.638816,SELL,56536.2,56539.4,-196.0,1.0
2025-06-12 10:20:46,2025-06-12 10:20:46.875065,SELL,56536.2,56539.4,-196.0,1.0
2025-06-12 10:20:46,2025-06-12 10:20:47.111764,SELL,56536.2,56539.4,-196.0,1.0
2025-06-12 10:20:47,2025-06-12 10:20:47.357952,SELL,56536.2,56539.4,-196.0,1.0
2025-06-12 10:20:47,2025-06-12 10:20:47.602989,SELL,56536.2,56539.4,-196.0,1.0
2025-06-12 10:20:47,2025-06-12 10:20:47.856954,SELL,56536.2,56539.4,-196.0,1.0
2025-06-12 10:20:47,2025-06-12 10:20:48.109802,SELL,56536.2,56539.4,-196.0,1.0
2025-06-12 10:20:48,2025-06-12 10:20:48.346971,SELL,56536.2,56539.4,-196.0,1.0
2025-06-12 10:20:48,2025-06-12 10:20:48.591536,SELL,56536.2,56539.4,-196.0,1.0
2025-06-12 10:20:48,2025-06-12 10:20:48.841729,SELL,56536.2,56539.4,-196.0,1.0
2025-06-12 10:20:48,2025-06-12 10:20:49.104216,SELL,56536.2,56539.4,-196.0,1.0
2025-06-12 10:20:49,2025-06-12 10:20:49.338408,SELL,56536.2,56530.4,74.0,1.0
2025-06-12 10:20:49,2025-06-12 10:20:49.608839,SELL,56536.2,56530.4,74.0,1.0
2025-06-12 10:20:49,2025-06-12 10:20:49.893298,SELL,56536.2,56530.4,74.0,1.0
2025-06-12 10:20:50,2025-06-12 10:20:50.145812,SELL,56536.2,56530.4,74.0,1.0
2025-06-12 10:20:50,2025-06-12 10:20:50.381998,SELL,56536.2,56530.4,74.0,1.0
2025-06-12 10:20:50,2025-06-12 10:20:50.673789,SELL,56536.2,56530.4,74.0,1.0
2025-06-12 10:20:50,2025-06-12 10:20:50.936735,SELL,56536.2,56530.4,74.0,1.0
2025-06-12 10:20:51,2025-06-12 10:20:51.177166,SELL,56536.2,56530.4,74.0,1.0
2025-06-12 10:20:51,2025-06-12 10:20:51.428257,SELL,56536.2,56530.4,74.0,1.0
2025-06-12 10:20:51,2025-06-12 10:20:51.689449,SELL,56536.2,56530.4,74.0,1.0
2025-06-12 10:20:51,2025-06-12 10:20:51.931333,SELL,56536.2,56530.4,74.0,1.0
2025-06-12 10:20:52,2025-06-12 10:20:52.190481,SELL,56536.2,56530.4,74.0,1.0
2025-06-12 10:20:52,2025-06-12 10:20:52.438906,SELL,56536.2,56530.4,74.0,1.0
2025-06-12 10:20:52,2025-06-12 10:20:52.690480,SELL,56536.2,56530.4,74.0,1.0
2025-06-12 10:20:52,2025-06-12 10:20:52.939365,SELL,56536.2,56530.4,74.0,1.0
2025-06-12 10:20:53,2025-06-12 10:20:53.215701,SELL,56536.2,56530.4,74.0,1.0
2025-06-12 10:20:53,2025-06-12 10:20:53.467936,SELL,56536.2,56530.4,74.0,1.0
2025-06-12 10:20:53,2025-06-12 10:20:53.729329,SELL,56536.2,56530.4,74.0,1.0
2025-06-12 10:20:53,2025-06-12 10:20:54.000683,SELL,56536.2,56530.4,74.0,1.0
2025-06-12 10:20:54,2025-06-12 10:20:54.291845,SELL,56536.2,56530.4,74.0,1.0
2025-06-12 10:20:54,2025-06-12 10:20:54.551691,SELL,56536.2,56530.4,74.0,1.0
2025-06-12 10:20:54,2025-06-12 10:20:54.804916,SELL,56536.2,56530.4,74.0,1.0
2025-06-12 10:20:54,2025-06-12 10:20:55.054812,SELL,56536.2,56530.4,74.0,1.0
2025-06-12 10:20:55,2025-06-12 10:20:55.307422,SELL,56536.2,56530.4,74.0,1.0
2025-06-12 10:20:55,2025-06-12 10:20:55.549852,SELL,56536.2,56530.4,74.0,1.0
2025-06-12 10:20:55,2025-06-12 10:20:55.794816,SELL,56536.2,56530.4,74.0,1.0
2025-06-12 10:20:55,2025-06-12 10:20:56.025729,SELL,56536.2,56530.4,74.0,1.0
2025-06-12 10:20:56,2025-06-12 10:20:56.269510,SELL,56536.2,56530.4,74.0,1.0
2025-06-12 10:20:56,2025-06-12 10:20:56.505387,SELL,56536.2,56530.4,74.0,1.0
2025-06-12 10:20:56,2025-06-12 10:20:56.746602,SELL,56536.2,56530.4,74.0,1.0
2025-06-12 10:20:56,2025-06-12 10:20:56.991140,SELL,56536.2,56530.4,74.0,1.0
2025-06-12 10:20:57,2025-06-12 10:20:57.255711,SELL,56536.2,56530.4,74.0,1.0
2025-06-12 10:20:57,2025-06-12 10:20:57.495719,SELL,56536.2,56530.4,74.0,1.0
2025-06-12 10:20:57,2025-06-12 10:20:57.741523,SELL,56536.2,56530.4,74.0,1.0
2025-06-12 10:20:57,2025-06-12 10:20:57.988848,SELL,56536.2,56530.4,74.0,1.0
2025-06-12 10:20:58,2025-06-12 10:20:58.237267,SELL,56536.2,56530.4,74.0,1.0
2025-06-12 10:20:58,2025-06-12 10:20:58.480019,SELL,56536.2,56530.4,74.0,1.0
2025-06-12 10:20:58,2025-06-12 10:20:58.731482,SELL,56536.2,56530.4,74.0,1.0
2025-06-12 10:20:58,2025-06-12 10:20:58.990802,SELL,56536.2,56530.4,74.0,1.0
2025-06-12 10:20:59,2025-06-12 10:20:59.232794,SELL,56536.2,56530.4,74.0,1.0
2025-06-12 10:20:59,2025-06-12 10:20:59.487191,SELL,56536.2,56539.0,-184.0,1.0
2025-06-12 10:20:59,2025-06-12 10:20:59.733730,SELL,56536.2,56539.0,-184.0,1.0
2025-06-12 10:20:59,2025-06-12 10:20:59.983620,SELL,56536.2,56539.0,-184.0,1.0
2025-06-12 10:21:00,2025-06-12 10:21:00.300678,SELL,56536.2,56539.0,-184.0,1.0
2025-06-12 10:21:00,2025-06-12 10:21:00.547268,SELL,56536.2,56539.0,-184.0,1.0
2025-06-12 10:21:00,2025-06-12 10:21:00.785040,SELL,56536.2,56539.0,-184.0,1.0
2025-06-12 10:21:00,2025-06-12 10:21:01.034154,SELL,56536.2,56539.0,-184.0,1.0
2025-06-12 10:21:01,2025-06-12 10:21:01.274234,SELL,56536.2,56539.0,-184.0,1.0
2025-06-12 10:21:01,2025-06-12 10:21:01.535107,SELL,56536.2,56539.0,-184.0,1.0
2025-06-12 10:21:01,2025-06-12 10:21:01.768955,SELL,56536.2,56539.0,-184.0,1.0
2025-06-12 10:21:01,2025-06-12 10:21:02.008644,SELL,56536.2,56539.0,-184.0,1.0
2025-06-12 10:21:02,2025-06-12 10:21:02.249868,SELL,56536.2,56539.0,-184.0,1.0
2025-06-12 10:21:02,2025-06-12 10:21:02.500541,SELL,56536.2,56539.0,-184.0,1.0
2025-06-12 10:21:02,2025-06-12 10:21:02.750757,SELL,56536.2,56539.0,-184.0,1.0
2025-06-12 10:21:02,2025-06-12 10:21:03.014036,SELL,56536.2,56539.0,-184.0,1.0
2025-06-12 10:21:03,2025-06-12 10:21:03.270373,SELL,56536.2,56539.0,-184.0,1.0
2025-06-12 10:21:03,2025-06-12 10:21:03.525690,SELL,56536.2,56539.0,-184.0,1.0
2025-06-12 10:21:03,2025-06-12 10:21:03.771783,SELL,56536.2,56539.0,-184.0,1.0
2025-06-12 10:21:03,2025-06-12 10:21:04.031583,SELL,56536.2,56530.4,74.0,1.0
2025-06-12 10:21:04,2025-06-12 10:21:04.287571,SELL,56536.2,56530.4,74.0,1.0
2025-06-12 10:21:04,2025-06-12 10:21:04.541999,SELL,56536.2,56530.4,74.0,1.0
2025-06-12 10:21:04,2025-06-12 10:21:04.782442,SELL,56536.2,56530.4,74.0,1.0
2025-06-12 10:21:04,2025-06-12 10:21:05.040206,SELL,56536.2,56530.4,74.0,1.0
2025-06-12 10:21:05,2025-06-12 10:21:05.308432,SELL,56536.2,56530.4,74.0,1.0
2025-06-12 10:21:05,2025-06-12 10:21:05.553878,SELL,56536.2,56530.4,74.0,1.0
2025-06-12 10:21:05,2025-06-12 10:21:05.811672,SELL,56536.2,56530.4,74.0,1.0
2025-06-12 10:21:05,2025-06-12 10:21:06.107568,SELL,56536.2,56530.4,74.0,1.0
2025-06-12 10:21:06,2025-06-12 10:21:06.357627,SELL,56536.2,56530.4,74.0,1.0
2025-06-12 10:21:06,2025-06-12 10:21:06.607841,SELL,56536.2,56530.4,74.0,1.0
2025-06-12 10:21:06,2025-06-12 10:21:06.859772,SELL,56536.2,56530.4,74.0,1.0
2025-06-12 10:21:06,2025-06-12 10:21:07.110448,SELL,56536.2,56530.4,74.0,1.0
2025-06-12 10:21:07,2025-06-12 10:21:07.358950,SELL,56536.2,56530.4,74.0,1.0
2025-06-12 10:21:07,2025-06-12 10:21:07.610220,SELL,56536.2,56530.4,74.0,1.0
2025-06-12 10:21:07,2025-06-12 10:21:07.873518,SELL,56536.2,56530.4,74.0,1.0
2025-06-12 10:21:07,2025-06-12 10:21:08.120139,SELL,56536.2,56530.4,74.0,1.0
2025-06-12 10:21:08,2025-06-12 10:21:08.367968,SELL,56536.2,56530.4,74.0,1.0
2025-06-12 10:21:08,2025-06-12 10:21:08.627064,SELL,56536.2,56530.4,74.0,1.0
2025-06-12 10:21:08,2025-06-12 10:21:08.873286,SELL,56536.2,56530.4,74.0,1.0
2025-06-12 10:21:08,2025-06-12 10:21:09.119063,SELL,56536.2,56530.4,74.0,1.0
2025-06-12 10:21:09,2025-06-12 10:21:09.369309,SELL,56536.2,56531.4,44.0,1.0
2025-06-12 10:21:09,2025-06-12 10:21:09.633726,SELL,56536.2,56531.4,44.0,1.0
2025-06-12 10:21:09,2025-06-12 10:21:09.886447,SELL,56536.2,56531.4,44.0,1.0
2025-06-12 10:21:09,2025-06-12 10:21:10.143639,SELL,56536.2,56531.4,44.0,1.0
2025-06-12 10:21:10,2025-06-12 10:21:10.398746,SELL,56536.2,56531.4,44.0,1.0
2025-06-12 10:21:10,2025-06-12 10:21:10.717730,SELL,56536.2,56531.4,44.0,1.0
2025-06-12 10:21:10,2025-06-12 10:21:10.985826,SELL,56536.2,56531.4,44.0,1.0
2025-06-12 10:21:11,2025-06-12 10:21:11.260769,SELL,56536.2,56531.4,44.0,1.0
2025-06-12 10:21:11,2025-06-12 10:21:11.507148,SELL,56536.2,56531.4,44.0,1.0
2025-06-12 10:21:11,2025-06-12 10:21:11.752734,SELL,56536.2,56531.4,44.0,1.0
2025-06-12 10:21:11,2025-06-12 10:21:12.016007,SELL,56536.2,56531.4,44.0,1.0
2025-06-12 10:21:12,2025-06-12 10:21:12.255200,SELL,56536.2,56531.4,44.0,1.0
2025-06-12 10:21:12,2025-06-12 10:21:12.510590,SELL,56536.2,56531.4,44.0,1.0
2025-06-12 10:21:12,2025-06-12 10:21:12.754874,SELL,56536.2,56531.4,44.0,1.0
